county,state,fips,zone,lat,lng,ne_lat,ne_lng,sw_lat,sw_lng
Gonzales,TX,048177,Central Time (US & Canada),29.4567,-97.4925,29.5378619,-97.412392,29.471627,-97.471869
Gray,TX,048179,Central Time (US & Canada),35.4012,-100.8126,,,,
Grayson,TX,048181,Central Time (US & Canada),33.6268,-96.6776,33.9491282,-96.379452,33.397824,-96.945127
Gregg,TX,048183,Central Time (US & Canada),32.4803,-94.8172,32.667572,-94.5794179,32.3599479,-94.9869629
Grimes,TX,048185,Central Time (US & Canada),30.5436,-95.9855,30.86412499999999,-95.804197,30.225187,-96.1883139
Guadalupe,TX,048187,Central Time (US & Canada),29.5831,-97.9484,,,,
Hale,TX,048189,Central Time (US & Canada),34.0705,-101.8269,34.3131319,-101.56358,33.824675,-102.0904149
Hall,TX,048191,Central Time (US & Canada),34.5308,-100.6811,34.748356,-100.4157479,34.312759,-100.946372
Hamilton,TX,048193,Central Time (US & Canada),31.7048,-98.1107,31.721126,-98.080327,31.679269,-98.138539
Hansford,TX,048195,Central Time (US & Canada),36.2775,-101.3545,36.499583,-101.084793,36.05506,-101.623915
Hardeman,TX,048197,Central Time (US & Canada),34.2903,-99.7457,34.579273,-99.475056,34.055774,-99.9980059
Hardin,TX,048199,Central Time (US & Canada),30.3324,-94.3903,30.179052,-94.717373,30.120122,-94.752094
Harris,TX,048201,Central Time (US & Canada),29.8573,-95.3923,30.170606,-94.908492,29.497339,-95.960765
Harrison,TX,048203,Central Time (US & Canada),32.5483,-94.3713,32.793087,-94.042817,32.326549,-94.702201
Hartley,TX,048205,Central Time (US & Canada),35.84,-102.6029,35.906197,-102.361788,35.872293,-102.424588
Haskell,TX,048207,Central Time (US & Canada),33.1782,-99.7303,33.178561,-99.713703,33.141245,-99.751255
Hays,TX,048209,Central Time (US & Canada),30.0582,-98.0311,30.126207,-97.8653959,30.109968,-97.877168
Hemphill,TX,048211,Central Time (US & Canada),35.8376,-100.2705,31.356443,-93.8342469,31.330684,-93.874982
Henderson,TX,048213,Central Time (US & Canada),32.2121,-95.8538,32.197341,-94.7518889,32.121316,-94.8357259
Hidalgo,TX,048215,Central Time (US & Canada),26.3968,-98.1811,26.131569,-98.2163339,26.0833309,-98.2876189
Hill,TX,048217,Central Time (US & Canada),31.9907,-97.1324,32.265451,-96.7191139,31.708887,-97.497113
Hockley,TX,048219,Central Time (US & Canada),33.6076,-102.3432,30.0366794,-95.8320313,30.0218137,-95.8571703
Hood,TX,048221,Central Time (US & Canada),32.4299,-97.8323,32.558822,-97.615274,32.233468,-98.068545
Hopkins,TX,048223,Central Time (US & Canada),33.1495,-95.564,33.37719,-95.3076299,32.96043400000001,-95.863332
Houston,TX,048225,Central Time (US & Canada),31.3178,-95.4227,30.110732,-95.014496,29.523624,-95.9099849
Howard,TX,048227,Central Time (US & Canada),32.3062,-101.4355,32.525228,-101.174534,32.087097,-101.6950109
Hudspeth,AZ,048229,Mountain Time (US & Canada),31.7056,-105.7878,31.8764114,-109.4402635,31.8688855,-109.4405032
Hunt,TX,048231,Central Time (US & Canada),33.1236,-96.0854,,,,
Hutchinson,TX,048233,Central Time (US & Canada),35.84,-101.3547,36.055405,-101.085728,35.624057,-101.6234659
Irion,TX,048235,Central Time (US & Canada),31.3039,-100.9824,31.528746,-100.688764,31.079379,-101.274799
Jack,TX,048237,Central Time (US & Canada),33.2335,-98.1725,33.467129,-97.918128,33.001284,-98.426553
Jackson,TX,048239,Central Time (US & Canada),28.9557,-96.5787,29.263876,-96.3091779,28.674716,-96.938587
Jasper,TX,048241,Central Time (US & Canada),30.8641,-94.0341,30.966712,-93.9471399,30.882106,-94.036351
Jeff Davis,TX,048243,Central Time (US & Canada),30.163,-104.247,31.105163,-103.439976,30.412202,-104.980013
Jefferson,TX,048245,Central Time (US & Canada),29.8838,-94.1722,32.7886359,-94.331558,32.7467619,-94.3832659
Jim Hogg,TX,048247,Central Time (US & Canada),27.0434,-98.6973,27.359101,-98.4178829,26.783535,-98.9547709
Jim Wells,TX,048249,Central Time (US & Canada),27.731,-98.0902,28.057966,-97.789166,27.260981,-98.235497
Johnson,TX,048251,Central Time (US & Canada),32.379,-97.3663,32.555504,-97.086192,32.1336049,-97.6171339
Jones,TX,048253,Central Time (US & Canada),32.7399,-99.8787,32.960251,-99.6118159,32.5146529,-100.146543
Karnes,TX,048255,Central Time (US & Canada),28.9057,-97.8594,29.221748,-97.5746389,28.667981,-98.190991
Kaufman,TX,048257,Central Time (US & Canada),32.5996,-96.2879,32.603122,-96.2699689,32.5265939,-96.374765
Kendall,TX,048259,Central Time (US & Canada),29.9447,-98.7116,30.138954,-98.414018,29.71635899999999,-98.920799
Kenedy,TX,048261,Central Time (US & Canada),26.926,-97.7158,28.834335,-97.832295,28.795051,-97.8701339
Kent,TX,048263,Central Time (US & Canada),33.1814,-100.7776,,,,
Kerr,TX,048265,Central Time (US & Canada),30.0615,-99.3501,30.290698,-98.9177249,29.781398,-99.757621
Kimble,TX,048267,Central Time (US & Canada),30.4868,-99.7487,30.711019,-99.3017179,30.286653,-100.116873
King,TX,048269,Central Time (US & Canada),33.6165,-100.2558,33.8361469,-99.9909799,33.396997,-100.518691
Kinney,TX,048271,Central Time (US & Canada),29.3502,-100.418,29.623897,-100.111231,29.084261,-100.797073
Kleberg,TX,048273,Central Time (US & Canada),27.4338,-97.7343,,,,
Knox,TX,048275,Central Time (US & Canada),33.6061,-99.7414,33.83607990000001,-99.472444,33.397404,-99.9964339
Lamar,TX,048277,Central Time (US & Canada),33.6671,-95.5711,,,,
Lamb,TX,048279,Central Time (US & Canada),34.0686,-102.3517,34.313297,-102.085733,33.824596,-102.615598
Lampasas,TX,048281,Central Time (US & Canada),31.1962,-98.2414,31.117823,-98.147785,31.04288,-98.215109
La Salle,TX,048283,Central Time (US & Canada),28.3451,-99.0997,28.647487,-98.8000639,28.030419,-99.396693
Lavaca,TX,048285,Central Time (US & Canada),29.3843,-96.9302,29.6327061,-96.5605549,29.06324399999999,-97.2401079
Lee,TX,048287,Central Time (US & Canada),30.3107,-96.9657,30.55717,-96.654151,30.032,-97.335213
Leon,TX,048289,Central Time (US & Canada),31.2965,-95.9957,31.654093,-95.6557179,30.973718,-96.3312459
Liberty,TX,048291,Central Time (US & Canada),30.1516,-94.8122,30.10884,-94.6952369,29.991564,-94.8544369
Limestone,TX,048293,Central Time (US & Canada),31.5455,-96.5805,31.814887,-96.2366289,31.2209,-96.932215
Lipscomb,TX,048295,Central Time (US & Canada),36.2777,-100.2731,36.238788,-100.2273079,36.2016,-100.291289
Live Oak,TX,048297,Central Time (US & Canada),28.3514,-98.1248,29.580528,-98.318265,29.530446,-98.361306
Llano,TX,048299,Central Time (US & Canada),30.7056,-98.684,30.790815,-98.639686,30.726887,-98.7162199
Loving,TX,048301,Central Time (US & Canada),31.8492,-103.58,33.2722321,-98.5017539,33.2533742,-98.5289565
Lubbock,TX,048303,Central Time (US & Canada),33.6102,-101.8205,33.70845389999999,-101.748554,33.473833,-102.028333
Lynn,TX,048305,Central Time (US & Canada),33.1768,-101.8161,33.39475900000001,-101.55664,32.959702,-102.0762139
McCulloch,TX,048307,Central Time (US & Canada),31.1989,-99.3475,31.493723,-99.090603,30.940553,-99.6037099
McLennan,TX,048309,Central Time (US & Canada),31.5524,-97.2018,31.863079,-96.8011229,31.244691,-97.6052299
McMullen,TX,048311,Central Time (US & Canada),28.3491,-98.5675,28.648386,-98.3341949,28.057127,-98.803325
Madison,TX,048313,Central Time (US & Canada),30.9656,-95.9284,31.094212,-95.612468,30.822997,-96.2410929
Marion,TX,048315,Central Time (US & Canada),32.798,-94.3572,29.581646,-98.127393,29.561032,-98.153221
Martin,TX,048317,Central Time (US & Canada),32.3061,-101.9512,32.5253249,-101.688656,32.086765,-102.21127
Mason,TX,048319,Central Time (US & Canada),30.7177,-99.2261,30.762881,-99.2018459,30.733672,-99.251317
Matagorda,TX,048321,Central Time (US & Canada),28.8661,-95.9853,28.709225,-95.952591,28.682012,-95.980469
Maverick,TX,048323,Central Time (US & Canada),28.7426,-100.3145,29.086318,-100.111406,28.196837,-100.667548
Medina,TX,048325,Central Time (US & Canada),29.3557,-99.1101,26.944857,-99.2478819,26.911814,-99.272921
Menard,TX,048327,Central Time (US & Canada),30.8898,-99.8206,30.93793,-99.768761,30.901259,-99.793396
Midland,TX,048329,Central Time (US & Canada),31.8692,-102.0316,32.1317899,-102.017814,31.926224,-102.226661
Milam,TX,048331,Central Time (US & Canada),30.7863,-96.9769,31.522137,-93.735945,31.382767,-93.8464659
Mills,TX,048333,Central Time (US & Canada),31.4952,-98.5955,31.723608,-98.266795,31.23058199999999,-98.995043
Mitchell,TX,048335,Central Time (US & Canada),32.3062,-100.9212,32.528117,-100.6606259,32.085386,-101.183997
Montague,TX,048337,Central Time (US & Canada),33.6757,-97.7246,33.99155289999999,-97.4841359,33.4337329,-97.979047
Montgomery,TX,048339,Central Time (US & Canada),30.3002,-95.503,30.630284,-95.0967079,30.027748,-95.8302399
Moore,TX,048341,Central Time (US & Canada),35.8377,-101.8929,29.091223,-98.9470499,28.978745,-99.0780329
Morris,TX,048343,Central Time (US & Canada),33.1135,-94.7326,33.365972,-94.652194,32.87917790000001,-94.819828
Motley,TX,048345,Central Time (US & Canada),34.0741,-100.7798,34.314192,-100.51734,33.833625,-101.041763
Nacogdoches,TX,048347,Central Time (US & Canada),31.616,-94.6158,31.672838,-94.592879,31.558736,-94.6931889
Navarro,TX,048349,Central Time (US & Canada),32.047,-96.4724,32.0143209,-96.3654569,31.991651,-96.398456
Newton,TX,048351,Central Time (US & Canada),30.383,-93.8089,30.882889,-93.714455,30.811149,-93.797618
Nolan,TX,048353,Central Time (US & Canada),32.3035,-100.4061,32.525354,-100.146543,32.08133,-100.665353
Nueces,TX,048355,Central Time (US & Canada),27.7237,-97.6272,27.995647,-97.0311101,27.558353,-97.9421459
Ochiltree,TX,048357,Central Time (US & Canada),36.2784,-100.8156,36.4999259,-100.545979,36.056536,-101.085745
Oldham,TX,048359,Central Time (US & Canada),35.405,-102.6029,35.6275149,-102.162724,35.183026,-103.042775
Orange,TX,048361,Central Time (US & Canada),30.1281,-93.8965,30.204707,-93.7006119,30.053232,-93.900942
Palo Pinto,TX,048363,Central Time (US & Canada),32.7532,-98.313,32.779359,-98.2898429,32.758941,-98.3091929
Panola,TX,048365,Central Time (US & Canada),32.1624,-94.3056,32.394355,-94.0156958,31.973193,-94.6017969
Parker,TX,048367,Central Time (US & Canada),32.7776,-97.8051,33.08555500000001,-96.575092,33.01672,-96.657192
Parmer,TX,048369,Central Time (US & Canada),34.5301,-102.7845,34.747698,-102.5251229,34.312277,-103.043816
Pecos,TX,048371,Central Time (US & Canada),30.7811,-102.7236,31.438783,-103.474818,31.371946,-103.537693
Polk,TX,048373,Central Time (US & Canada),30.7928,-94.83,31.146528,-94.537932,30.489002,-95.1854894
Potter,TX,048375,Central Time (US & Canada),35.4013,-101.894,35.6201979,-101.622714,35.182753,-102.167471
Presidio,TX,048377,Central Time (US & Canada),29.8384,-104.4231,29.571705,-104.340464,29.545719,-104.396089
Rains,TX,048379,Central Time (US & Canada),32.8703,-95.7934,32.980227,-95.6349489,32.711402,-95.9684105
Randall,TX,048381,Central Time (US & Canada),34.9659,-101.897,35.183364,-101.622941,34.747417,-102.168848
Reagan,TX,048383,Central Time (US & Canada),31.3662,-101.523,31.2222561,-96.7737063,31.2063259,-96.789763
Real,TX,048385,Central Time (US & Canada),29.8318,-99.8221,30.082356,-99.6008619,29.623499,-100.0637409
Red River,TX,048387,Central Time (US & Canada),33.6207,-95.0504,33.962674,-94.7323289,33.3173649,-95.3110349
Reeves,TX,048389,Central Time (US & Canada),30.7069,-103.8904,32.0001242,-103.010842,30.76647,-104.102354
Roberts,TX,048393,Central Time (US & Canada),35.8385,-100.8134,36.0579899,-100.539512,35.6190799,-101.086146
Robertson,TX,048395,Central Time (US & Canada),31.027,-96.5128,31.3511148,-96.235075,30.695004,-96.8309879
Rockwall,TX,048397,Central Time (US & Canada),32.8978,-96.4077,32.9819959,-96.375011,32.863887,-96.4953356
Runnels,TX,048399,Central Time (US & Canada),31.8311,-99.9762,32.082656,-99.7139519,31.576688,-100.236189
Rusk,TX,048401,Central Time (US & Canada),32.1077,-94.7618,31.818497,-95.112416,31.777735,-95.1995589
Sabine,TX,048403,Central Time (US & Canada),31.3432,-93.8518,,,,
San Augustine,TX,048405,Central Time (US & Canada),31.3942,-94.1682,31.545074,-94.0912429,31.514222,-94.1302539
San Jacinto,TX,048407,Central Time (US & Canada),30.5796,-95.1669,30.90034619999999,-94.829719,30.31945,-95.359156
San Patricio,TX,048409,Central Time (US & Canada),28.0095,-97.5188,28.001317,-97.750394,27.938298,-97.8020569
San Saba,TX,048411,Central Time (US & Canada),31.1552,-98.8176,31.204911,-98.697209,31.182325,-98.765435
Schleicher,TX,048413,Central Time (US & Canada),30.8975,-100.5385,31.088732,-100.115216,30.706071,-100.9623639
Scurry,TX,048415,Central Time (US & Canada),32.7463,-100.9164,32.529429,-96.3642309,32.493228,-96.408942
Shackelford,TX,048417,Central Time (US & Canada),32.736,-99.3541,32.957144,-99.095749,32.514654,-99.6122649
Shelby,TX,048419,Central Time (US & Canada),31.7924,-94.145,31.9798461,-93.8190756,31.569419,-94.511431
Sherman,TX,048421,Central Time (US & Canada),36.2777,-101.8935,33.7090059,-96.5494909,33.529958,-96.713976
Smith,TX,048423,Central Time (US & Canada),32.375,-95.2692,32.6870259,-94.985272,32.135399,-95.5945409
Somervell,TX,048425,Central Time (US & Canada),32.2223,-97.7744,32.318618,-97.6142819,32.0873391,-97.9456249
Starr,TX,048427,Central Time (US & Canada),26.5621,-98.7384,26.785694,-98.3206699,26.235179,-99.1713421
Stephens,TX,048429,Central Time (US & Canada),32.7359,-98.8362,32.957236,-98.575616,32.51469,-99.096057
Sterling,TX,048431,Central Time (US & Canada),31.8279,-101.05,32.087322,-100.821594,31.556462,-101.267639
Stonewall,TX,048433,Central Time (US & Canada),33.1791,-100.2533,30.2863239,-98.624183,30.204525,-98.6883139
Sutton,TX,048435,Central Time (US & Canada),30.4983,-100.5382,30.7103659,-100.116161,30.287477,-100.960824
Swisher,TX,048437,Central Time (US & Canada),34.5304,-101.735,34.7483689,-101.471333,34.312204,-101.998533
Tarrant,TX,048439,Central Time (US & Canada),32.7704,-97.2919,32.994194,-97.032387,32.548662,-97.5505819
Taylor,TX,048441,Central Time (US & Canada),32.3015,-99.8901,30.608733,-97.378574,30.545837,-97.480927
Terrell,TX,048443,Central Time (US & Canada),30.225,-102.0765,32.778031,-96.230064,32.681362,-96.3584039
Terry,TX,048445,Central Time (US & Canada),33.1738,-102.3352,33.389586,-102.075382,32.95857100000001,-102.595106
Throckmorton,TX,048447,Central Time (US & Canada),33.1775,-99.2124,33.197342,-99.167097,33.170344,-99.199063
Titus,TX,048449,Central Time (US & Canada),33.2166,-94.9657,33.39848,-94.8087829,32.982453,-95.1260899
Tom Green,TX,048451,Central Time (US & Canada),31.4044,-100.4621,31.705418,-100.111234,31.086122,-101.267947
Travis,TX,048453,Central Time (US & Canada),30.3347,-97.7819,30.628249,-97.369248,30.024499,-98.1729769
Trinity,TX,048455,Central Time (US & Canada),31.0888,-95.1355,30.963592,-95.3476419,30.913919,-95.3920119
Tyler,TX,048457,Central Time (US & Canada),30.7712,-94.3765,32.430928,-95.1933069,32.230322,-95.3733929
Upshur,TX,048459,Central Time (US & Canada),32.7363,-94.9414,32.9045009,-94.6833916,32.5163979,-95.1534099
Upton,TX,048461,Central Time (US & Canada),31.3688,-102.043,,,,
Uvalde,TX,048463,Central Time (US & Canada),29.3573,-99.7622,29.241577,-99.7349929,29.183963,-99.8149289
Val Verde,TX,048465,Central Time (US & Canada),29.893,-101.1517,30.288527,-100.699141,29.237579,-101.760924
Van Zandt,TX,048467,Central Time (US & Canada),32.5637,-95.8365,32.838507,-95.4490869,32.355097,-96.0768009
Victoria,TX,048469,Central Time (US & Canada),28.7964,-96.9714,28.895807,-96.900263,28.763308,-97.0514269
Walker,TX,048471,Central Time (US & Canada),30.739,-95.5722,31.058098,-95.327547,30.5043689,-95.8630819
Waller,TX,048473,Central Time (US & Canada),30.0111,-95.9877,30.073648,-95.904583,30.046947,-95.943788
Ward,TX,048475,Central Time (US & Canada),31.5095,-103.1024,31.65180299999999,-102.767246,31.267096,-103.610887
Washington,TX,048477,Central Time (US & Canada),30.2145,-96.4036,,,,
Webb,TX,048479,Central Time (US & Canada),27.7611,-99.3316,28.204627,-98.798087,27.259562,-100.212189
Wharton,TX,048481,Central Time (US & Canada),29.2779,-96.2221,29.359222,-96.0599309,29.243892,-96.162228
Wheeler,TX,048483,Central Time (US & Canada),35.4013,-100.2697,35.451799,-100.263138,35.4300859,-100.294347
Wichita,TX,048485,Central Time (US & Canada),33.988,-98.7032,34.212497,-98.422972,33.834,-98.9530879
Wilbarger,TX,048487,Central Time (US & Canada),34.0807,-99.241,34.45880200000001,-98.9522959,33.833799,-99.47565
Willacy,TX,048489,Central Time (US & Canada),26.4665,-97.7187,26.611769,-97.2248994,26.299269,-98.0042069
Williamson,TX,048491,Central Time (US & Canada),30.6481,-97.6008,30.906188,-97.155219,30.403203,-98.049886
Wilson,TX,048493,Central Time (US & Canada),29.1741,-98.0866,33.325842,-101.718223,33.311712,-101.73867
Winkler,TX,048495,Central Time (US & Canada),31.85,-103.0482,,,,
Wise,TX,048497,Central Time (US & Canada),33.2159,-97.6544,33.4340569,-97.383015,32.9901939,-97.9216419
Wood,TX,048499,Central Time (US & Canada),32.7864,-95.3821,33.013469,-95.149962,32.540959,-95.6653889
Yoakum,TX,048501,Central Time (US & Canada),33.173,-102.8278,29.319164,-97.1269849,29.267121,-97.166485
Young,TX,048503,Central Time (US & Canada),33.1767,-98.6878,33.397534,-98.420436,32.952407,-98.9540969
Zapata,TX,048505,Central Time (US & Canada),27.0008,-99.1686,26.94231,-99.2293842,26.87392,-99.292884
Zavala,TX,048507,Central Time (US & Canada),28.8662,-99.7606,29.091335,-99.4087639,28.640512,-100.114338
Beaver,UT,049001,Mountain Time (US & Canada),38.1009,-113.4582,38.308351,-112.61087,38.220358,-112.662624
Box Elder,UT,049003,Mountain Time (US & Canada),40.957,-113.2137,42.0012459,-111.873197,40.9999259,-114.042556
Cache,UT,049005,Mountain Time (US & Canada),41.7967,-111.9057,41.8535,-111.9522414,41.8152199,-112.043478
Carbon,UT,049007,Mountain Time (US & Canada),39.3515,-110.8643,39.814223,-109.873899,39.467331,-111.247502
Daggett,UT,049009,Mountain Time (US & Canada),40.7677,-109.5041,41.0020589,-109.048249,40.6536009,-110.000709
Davis,UT,049011,Mountain Time (US & Canada),41.3169,-112.1923,41.153644,-111.738575,40.821945,-112.2780434
Duchesne,UT,049013,Mountain Time (US & Canada),39.804,-110.7601,40.202145,-110.374849,40.1550359,-110.412901
Emery,UT,049015,Mountain Time (US & Canada),38.9735,-111.7691,38.935477,-111.238335,38.91621689999999,-111.267369
Garfield,UT,049017,Mountain Time (US & Canada),37.8751,-112.4023,38.153982,-109.92719,37.535573,-112.689222
Grand,UT,049019,Mountain Time (US & Canada),39.4851,-109.5696,39.4997739,-109.050765,38.499981,-110.179252
Iron,UT,049021,Mountain Time (US & Canada),38.1009,-113.4582,38.149231,-112.466936,37.47407889999999,-114.052478
Juab,UT,049023,Mountain Time (US & Canada),39.2847,-113.1318,40.011569,-111.584836,39.3144549,-114.047783
Kane,UT,049025,Mountain Time (US & Canada),37.8751,-112.4023,37.5433979,-110.6493672,37.0003839,-112.901469
Millard,UT,049027,Mountain Time (US & Canada),39.2847,-113.1318,39.5579539,-112.014128,38.570707,-114.050154
Morgan,UT,049029,Mountain Time (US & Canada),40.8254,-111.526,41.062157,-111.659066,41.025977,-111.704363
Piute,UT,049031,Mountain Time (US & Canada),37.8751,-112.4023,38.512178,-111.766741,38.145564,-112.518504
Rich,UT,049033,Mountain Time (US & Canada),41.4529,-111.4916,42.001618,-111.045789,41.1410089,-111.511684
Salt Lake,UT,049035,Mountain Time (US & Canada),40.957,-113.2137,40.85297,-111.739458,40.700246,-112.101512
San Juan,UT,049037,Mountain Time (US & Canada),37.3392,-110.8317,38.4999896,-109.041058,36.99790300000001,-111.40661
Sanpete,UT,049039,Mountain Time (US & Canada),39.2236,-111.8653,39.813269,-111.247024,39.03205,-112.016247
Sevier,UT,049041,Mountain Time (US & Canada),39.2236,-111.8653,,,,
Summit,UT,049043,Mountain Time (US & Canada),40.2134,-111.609,41.25177900000001,-110.000708,40.5484329,-111.649073
Tooele,UT,049045,Mountain Time (US & Canada),40.957,-113.2137,40.590761,-112.26441,40.4922679,-112.362596
Uintah,UT,049047,Mountain Time (US & Canada),39.4851,-109.5696,41.14879,-111.902873,41.1367429,-111.960503
Utah,UT,049049,Mountain Time (US & Canada),40.957,-113.2137,40.5780029,-110.857321,39.776126,-112.214268
Wasatch,UT,049051,Mountain Time (US & Canada),40.2134,-111.609,40.69094800000001,-110.891782,39.8991459,-111.620968
Washington,UT,049053,Mountain Time (US & Canada),37.1699,-113.5478,37.1912613,-113.4216338,37.0449574,-113.5366738
Wayne,UT,049055,Mountain Time (US & Canada),37.8751,-112.4023,38.5101779,-109.88559,38.150082,-111.848885
Weber,UT,049057,Mountain Time (US & Canada),41.3169,-112.1923,41.433836,-111.42005,41.131965,-112.3963442
Addison,VT,050001,Eastern Time (US & Canada),44.0215,-73.2394,44.1231949,-73.2498,44.0211089,-73.4240907
Bennington,VT,050003,Eastern Time (US & Canada),43.0355,-73.0929,42.93446790000001,-73.146357,42.83603490000001,-73.278306
Caledonia,VT,050005,Eastern Time (US & Canada),44.4647,-72.1022,44.76903189999999,-71.837294,44.1554189,-72.43431489999999
Chittenden,VT,050007,Eastern Time (US & Canada),44.4793,-73.1562,43.858131,-72.82319,43.6654489,-73.01683109999999
Essex,NH,050009,Eastern Time (US & Canada),44.7281,-71.7364,42.88679,-70.56724659999999,42.41421020000001,-71.256103
Franklin,VT,050011,Eastern Time (US & Canada),44.8517,-73.034,44.9885263,-72.9056555,44.97012400000001,-72.9358584
Grand Isle,VT,050013,Eastern Time (US & Canada),44.7968,-73.2948,44.7701505,-73.2424151,44.6772889,-73.35247869999999
Lamoille,VT,050015,Eastern Time (US & Canada),44.6057,-72.6414,44.801587,-72.368151,44.398224,-72.927241
Orange,VT,050017,Eastern Time (US & Canada),44.0056,-72.3769,44.220979,-72.30498,44.092546,-72.443032
Orleans,VT,050019,Eastern Time (US & Canada),44.8288,-72.2438,45.0088699,-71.8746599,44.542336,-72.578161
Rutland,VT,050021,Eastern Time (US & Canada),43.5856,-73.1398,43.6310924,-72.945458,43.586078,-73.011453
Washington,VT,050023,Eastern Time (US & Canada),44.2734,-72.6149,44.133085,-72.348089,44.008482,-72.5021979
Windham,VT,050025,Eastern Time (US & Canada),43.0015,-72.7867,43.233249,-72.67716,43.1220659,-72.77447590000001
Windsor,VT,050027,Eastern Time (US & Canada),43.5798,-72.5855,43.525188,-72.380301,43.428868,-72.455713
Accomack,VA,051001,Eastern Time (US & Canada),37.7659,-75.6472,38.027034,-75.2421229,37.4527344,-76.0467007
Albemarle,VA,051003,Eastern Time (US & Canada),38.0231,-78.5555,38.277923,-78.2080919,37.722657,-78.8392109
Alleghany,VA,051005,Eastern Time (US & Canada),37.7875,-80.0067,37.9604408,-79.612168,37.59642789999999,-80.29614300000001
Amelia,VA,051007,Eastern Time (US & Canada),37.336,-77.9761,37.498052,-77.65025949999999,37.192197,-78.240748
Amherst,VA,051009,Eastern Time (US & Canada),37.6048,-79.1451,37.612046,-79.023814,37.556788,-79.080581
Appomattox,VA,051011,Eastern Time (US & Canada),37.3722,-78.8121,37.3719849,-78.80908300000002,37.342107,-78.85072
Arlington,VA,051013,Eastern Time (US & Canada),38.8577,-77.0989,38.934343,-77.03214480000001,38.82729,-77.172169
Augusta,VA,051015,Eastern Time (US & Canada),38.163,-79.1289,38.477844,-78.749296,37.88158689999999,-79.533311
Bath,VA,051017,Eastern Time (US & Canada),38.0587,-79.7411,38.2661639,-79.436678,37.84445789999999,-80.056056
Bedford,VA,051019,Eastern Time (US & Canada),37.3152,-79.5242,37.356226,-79.487211,37.315353,-79.5594529
Bland,VA,051021,Eastern Time (US & Canada),37.134,-81.1302,37.112829,-81.100644,37.0855679,-81.128745
Botetourt,VA,051023,Eastern Time (US & Canada),37.5571,-79.8123,37.800989,-79.498553,37.309177,-80.0737499
Brunswick,VA,051025,Eastern Time (US & Canada),36.7648,-77.859,37.024535,-77.655841,36.5441592,-78.045867
Buchanan,VA,051027,Eastern Time (US & Canada),37.2666,-82.036,37.5440879,-79.666991,37.503841,-79.715524
Buckingham,VA,051029,Eastern Time (US & Canada),37.5722,-78.5287,37.796886,-78.239722,37.329553,-78.833365
Campbell,VA,051031,Eastern Time (US & Canada),37.2231,-79.1048,37.4336629,-78.824209,37.02228789999999,-79.44098679999999
Caroline,VA,051033,Eastern Time (US & Canada),38.0272,-77.3475,38.252742,-77.06871000000001,37.776297,-77.643367
Carroll,VA,051035,Eastern Time (US & Canada),36.7304,-80.737,36.9317799,-80.453723,36.5578329,-81.04240600000001
Charles City,VA,051036,Eastern Time (US & Canada),37.3565,-77.0613,37.360555,-77.04934,37.3250339,-77.0876019
Charlotte,VA,051037,Eastern Time (US & Canada),37.0116,-78.6616,37.248759,-78.443319,36.7012377,-78.9045869
Chesterfield,VA,051041,Eastern Time (US & Canada),37.3765,-77.5835,37.3961309,-77.486458,37.367959,-77.537836
Clarke,VA,051043,Eastern Time (US & Canada),39.1122,-77.9966,39.264534,-77.8281569,38.979479,-78.1519809
Craig,VA,051045,Eastern Time (US & Canada),37.4813,-80.2123,37.6602899,-79.969037,37.314901,-80.475601
Culpeper,VA,051047,Eastern Time (US & Canada),38.4861,-77.9559,38.495747,-77.971925,38.445481,-78.028554
Cumberland,VA,051049,Eastern Time (US & Canada),37.512,-78.245,37.510763,-78.230615,37.46718389999999,-78.2817379
Dickenson,VA,051051,Eastern Time (US & Canada),37.1258,-82.3503,37.306318,-82.1359279,36.9558369,-82.55383490000001
Dinwiddie,VA,051053,Eastern Time (US & Canada),37.0759,-77.6323,,,,
Essex,VA,051057,Eastern Time (US & Canada),37.9426,-76.9518,38.160968,-76.6801887,37.728605,-77.17009999999999
Fairfax,VA,051059,Eastern Time (US & Canada),38.8387,-77.2791,38.87169189999999,-77.268624,38.832797,-77.3350519
Fauquier,VA,051061,Eastern Time (US & Canada),38.854,-77.8851,39.013709,-77.530914,38.409155,-78.130849
Floyd,VA,051063,Eastern Time (US & Canada),36.9315,-80.3626,36.91682,-80.31020590000001,36.9066679,-80.326471
Fluvanna,VA,051065,Eastern Time (US & Canada),37.8419,-78.2774,38.006399,-78.0624809,37.690308,-78.491567
Franklin,VA,051067,Eastern Time (US & Canada),36.992,-79.881,36.708653,-76.909672,36.647146,-76.9694339
Frederick,VA,051069,Eastern Time (US & Canada),39.2039,-78.2606,39.466012,-78.033074,39.007884,-78.54409
Giles,VA,051071,Eastern Time (US & Canada),37.3141,-80.7037,37.48167189999999,-80.4333609,37.1474819,-81.014489
Gloucester,VA,051073,Eastern Time (US & Canada),37.4257,-76.5431,,,,
Goochland,VA,051075,Eastern Time (US & Canada),37.722,-77.9164,37.7189489,-77.875725,37.673147,-77.922529
Grayson,VA,051077,Eastern Time (US & Canada),36.6566,-81.225,36.806422,-80.837954,36.559143,-81.677393
Greene,VA,051079,Eastern Time (US & Canada),38.2977,-78.4669,38.475508,-78.285918,38.184757,-78.663174
Greensville,VA,051081,Eastern Time (US & Canada),36.6763,-77.559,36.89830300000001,-77.296875,36.5446389,-77.767117
